0.678647,  0.466424,  0.76244,  1.76696,  0.924594,  1.93609,  2.76154,  1.78007,  0.553893,  0.411039,  1.4105,  0.829673,  0.363806,  2.00116,  1.6302,  2.49497,  1.66032,  1.93264,  1.92594,  1.32077,  0.654267,  0.890732,  1.72608,  0.907805,  1.46922,  1.79214,  2.69128,  1.79029,  1.26185,  0.841585,  1.55489,  0.472707,  0.28891,  1.5356,  1.86971,  2.26525,  2.5379,  3.40698,  2.7693,  1.72666,  0.527073,  4,  1.95523,  1.72867,  3.6023,  1.39956,  1.26913,  2.64391,  2.14356,  0.71606,  0.566341,  2.27291,  2.68496,  1.12096,  1.01487,  2,  4,  1.98652,  0.725807,  1.36402,  0.355838,  0.706432,  1.88752,  1.23493,  2.38542,  1.7556,  0.419305,  1.22848,  1.97314,  0.37251,  0.765856,  0.715928,  2.60807,  1.92664,  1.50514,  0.588524,  2.54689,  1.92189,  1.82082,  1.76382,  1.53345,  3.17281,  0.753946,  1.03119,  0.58045,  1.52404,  1.39164,  2.16594,  2.57432,  2.10714,  1.14673,  1.69579,  1.97854,  1.66162,  2.0967,  1.79923,  1.25019,  2,  2.30171,  0.56094,  0.665413,  0.674513,  1.95237,  0.556767,  1.57528,  0.783634,  1.06887,  4,  1.69228,  0.865025,  1.11421,  1.81699,  2,  1.76918,  1.8489,  2.69482,  1.84788,  0.52552,  1.54318,  0.602189,  1.38981,  0.0794322,  1.48796,  1.70015,  1.89032,  0.613798,  1.20695,  0.61402,  0.483971,  1.70383,  2.10477,  1.84051,  1.37435,  1.22645,  1.57249,  1.79527,  0.556707,  1.24532,  2.98301,  1.62503,  2.27298,  2.71183,  1.70005,  0.349676,  2.59529,  1.21614,  0.994637,  0.795926,  1.78008,  2.68512,  0.619645,  1.69334,  2.00034,  2.74199,  2.64157,  1.35028,  0.548637,  0.503729,  0.629275,  0.370301,  2.59186,  0.793956,  2.01493,  2.09192,  2.69181,  1.59402,  2.49639,  0.536313,  1.36499,  1.10783,  0.807528,  1.26429,  1.91771,  0.303743,  1.88162,  0.481419,  2.16136,  1.37478,  2.17064,  1.31648,  2.63621,  2.16481,  0.622844,  1.64239,  2.48541,  2.48096,  2.66509,  1.60974,  2.09363,  2.66336,  2.13865,  0.805762,  2.55232,  2.94563,  2,  1.64923,  0.889743,  1.09509,  1.22419,  1.1775,  0.285332,  2.53677,  1.84156,  0.579539,  2.65448,  2.68124,  0.299483,  0.594103,  1.20337,  0.194497,  1.00093
0.704058,  0.4659,  0.795554,  1.77043,  0.36133,  1.89961,  2.69225,  1.77996,  0.549793,  0.392028,  1.37354,  0.828275,  0.942526,  1.94853,  1.60832,  2.44858,  1.9233,  1.89869,  1.92508,  1.25946,  0.667101,  0.885923,  1.37712,  1.12661,  1.44255,  1.77297,  2.68143,  1.78972,  1.231,  0.778293,  1.53563,  3.35962,  3.12085,  1.49867,  1.83554,  2.23947,  2.5379,  3.40698,  2.63939,  1.68364,  0.470319,  0.461386,  1.95489,  1.79444,  3.5958,  1.36722,  1.24411,  3,  1.05342,  0.745333,  0.617908,  2.20915,  2.68483,  1.23363,  1.0195,  2,  0.706745,  1.94386,  0.725677,  1.33022,  3.42829,  0.702405,  1.853,  1.18748,  2.32568,  1.70368,  0.405973,  0.369675,  1.93214,  0.358957,  0.751513,  0.708581,  2.56504,  1.92623,  1.46775,  0.581932,  2.77488,  1.96857,  1.78756,  1.73045,  1.49534,  3.0884,  0.82339,  0.986503,  0.818853,  1.49465,  1.97923,  0.254795,  2.50648,  2.05171,  1.25613,  1.67327,  1.93524,  1.6396,  2.05822,  1.79886,  2,  0.26811,  2.10952,  0.553306,  0.869365,  0.510541,  1.95655,  0.71802,  1.54638,  0.774868,  1.04785,  3.94249,  1.67094,  0.853657,  2.90078,  1.78279,  2,  1.76904,  1.81315,  2.64253,  1.71912,  0.519217,  1.52308,  0.595151,  1.36238,  2.56311,  1.4863,  1.67943,  0.645872,  0.665136,  1.20442,  0.606544,  0.494766,  0.212086,  2.0494,  1.72452,  1.46679,  1.19412,  1.27406,  1.75273,  0.549418,  0.503352,  2.9061,  1.58459,  2.22768,  2.67209,  1.19852,  1.73209,  3.27013,  1.18434,  0.968267,  0.781514,  1.77995,  2.68475,  0.624816,  1.66038,  1.94773,  0.435678,  2.66121,  1.38597,  1.67264,  0.505112,  0.572847,  2.64315,  2.6138,  0.783996,  1.97803,  2.03806,  2.70187,  1.57435,  4,  0.549821,  1.33228,  1.30113,  0.800588,  1.24825,  1.86851,  0.285349,  1.84618,  2.87432,  1.78156,  1.38018,  0.29908,  1.29897,  0.428133,  1.7721,  0.622558,  1.60034,  2.43544,  1.75817,  2.67284,  1.56394,  0.783442,  2.71651,  2.05529,  0.819539,  2.2897,  2.98583,  2,  1.60673,  0.873316,  1.0145,  1.20068,  1.16155,  2.44354,  2.48645,  1.93834,  0.571606,  2.65311,  2.68684,  2.21988,  0.587467,  1.13745,  1.52519,  0.946353
0.677336,  0.458408,  0.760731,  1.76802,  0.913682,  1.86383,  2.62472,  1.77984,  0.529507,  0.379593,  1.33756,  0.807114,  3.47427,  1.89731,  1.58235,  2.4,  1.74771,  1.8598,  1.9252,  1.26291,  0.647169,  0.874102,  1.5253,  0.949441,  1.41638,  1.78389,  2.68654,  1.78989,  1.21804,  0.788126,  1.51662,  2.60094,  0.305192,  1.46267,  1.80202,  2.31156,  2.5379,  3.40698,  2.7092,  1.64173,  0.501214,  2.54073,  1.9546,  1.753,  3.59887,  1.33984,  1.2196,  2.81828,  2.15629,  0.781415,  0.715697,  2.16667,  2.64089,  1.17466,  0.984349,  2,  2.47268,  1.90615,  0.723848,  1.29727,  2.81088,  0.74372,  1.81916,  1.12676,  2.26747,  1.6786,  0.849163,  1.42626,  1.89747,  0.346678,  0.740834,  2,  2.50965,  1.92589,  1.43132,  0.574944,  2.65983,  1.94137,  1.75494,  1.69922,  1.45821,  3.01024,  0.770287,  0.974321,  0.661866,  1.46585,  1.50764,  1.80222,  2.44047,  1.99775,  1.14177,  1.65184,  1.87952,  1.61785,  2.02058,  1.79895,  1.95161,  1.47254,  2.13245,  0.547059,  0.756128,  0.524871,  1.95365,  1.06231,  1.51803,  0.763498,  1.02726,  3.97588,  1.64975,  0.842442,  1.57281,  1.74926,  2,  1.76889,  1.77812,  2.59096,  1.7201,  0.512218,  1.50321,  0.58817,  1.3355,  1.50214,  1.41777,  1.65534,  1.79012,  0.717053,  0.998326,  0.599117,  0.477783,  1.56797,  1.9955,  1.79681,  1.35184,  0.993176,  1.38519,  1.77911,  0.542305,  0.838497,  2.83126,  1.54519,  2.18341,  2.69338,  1.41026,  1.08144,  2.56782,  1.15337,  3.58834,  0.775027,  1.77984,  2.68475,  0.626636,  1.62817,  1.89653,  1.86449,  2.64855,  1.34995,  2.93064,  0.24114,  0.592705,  2.70976,  2.60841,  0.776526,  1.94185,  1.98581,  2.69663,  1.55293,  3.33917,  0.779326,  1.3004,  1.30005,  0.796573,  1.23242,  1.97727,  0.268025,  1.81144,  3.93346,  1.83768,  1.30258,  1.48118,  1.28317,  1.64786,  1.84854,  0.881857,  0.971727,  2.38747,  0.758688,  2.66808,  1.52848,  2.02836,  2.68933,  1.99917,  0.819932,  2.29605,  2.96631,  2,  1.56539,  0.857207,  1.02893,  1.17763,  1.16424,  3,  2.43884,  1.89206,  0.548782,  2.65361,  2.67957,  2.75852,  0.579255,  1.19295,  2,  0.965907
0.677429,  0.45107,  0.734593,  1.76929,  0.619021,  1.82876,  2.55894,  1.77973,  0.516059,  0.365503,  1.30254,  0.773242,  0.364214,  1.84745,  1.56682,  2.35409,  1.76697,  1.82477,  1.92477,  1.20877,  0.644369,  0.865779,  1.38033,  1.03861,  1.39072,  1.77738,  2.68358,  1.78967,  1.19165,  0.755226,  1.49786,  0.55797,  3.13728,  1.42756,  1.76914,  2.11888,  2.5379,  3.40698,  2.67136,  1.60089,  0.484863,  4,  1.95428,  1.77871,  3.59713,  1.31272,  1.19557,  0.138101,  0.92261,  0.807037,  0.689299,  2.11533,  2.58517,  1.21801,  0.86135,  2,  4,  1.87028,  0.719795,  1.26518,  3.05736,  0.657569,  1.78596,  1.09285,  2.21075,  1.64076,  0.699915,  1.00797,  1.86016,  1.75482,  0.701121,  1.87229,  2.46218,  1.9255,  1.39582,  0.56835,  2.71768,  1.9579,  1.72294,  1.66764,  1.42203,  2.9319,  0.787345,  1.5725,  0.73914,  1.43762,  1.67457,  2.32264,  2.37621,  1.94523,  1.16251,  1.63027,  1.83236,  1.5964,  1.98359,  1.79881,  1.97495,  2,  2.03248,  0.540137,  0.828243,  0.507978,  1.95485,  0.810286,  1.49022,  0.753429,  1.00707,  3.95872,  1.62891,  0.831378,  2.31779,  1.71637,  2,  1.76875,  1.74377,  2.54059,  1.65113,  0.505711,  1.48363,  0.581299,  1.30916,  1.964,  1.39658,  1.63239,  1.18611,  0.706353,  1.42039,  0.591814,  0.47967,  1.64401,  1.94304,  1.75126,  1.32333,  1.37671,  0.819081,  1.76234,  0.535247,  0.815727,  2.75835,  1.5068,  2.13998,  2.68197,  1.2151,  1.44676,  2.59647,  1.12324,  3.60252,  0.764247,  1.77973,  2.68455,  1.22664,  1.59656,  1.84669,  3,  2.65612,  1.3471,  0.472332,  0.253994,  0.568967,  2.58541,  2.60961,  0.766998,  1.90635,  1.93482,  3,  1.53294,  3.32892,  0.628457,  1.26931,  1.31048,  0.790385,  1.2168,  1.95088,  0.25253,  1.77736,  0.698723,  1.80335,  1.26598,  2.35962,  1.2656,  2.99251,  1.73653,  0.722092,  1.27125,  2.33996,  1.84064,  2.67057,  1.48848,  0.691898,  2.70282,  0.0919586,  0.828594,  2.20265,  2.97751,  1.69743,  1.52511,  0.841409,  0.996476,  1.15504,  1.15785,  2.72879,  2.39123,  1.92735,  1.2252,  2.65294,  2.6029,  0.301469,  0.572003,  3.4694,  1.96954,  0.933756
0.664003,  0.440657,  0.735871,  1.76826,  0.765719,  1.79436,  2.49484,  1.75505,  0.49402,  0.481971,  1.26845,  0.727411,  0.918655,  1.79892,  1.53973,  2.30815,  1.69751,  1.78872,  1.92438,  1.17174,  0.633048,  0.854737,  1.50353,  0.959055,  1.36554,  1.78098,  2.68498,  1.78966,  1.1781,  0.749518,  1.47934,  3.45267,  2.39996,  1.39334,  1.73689,  2.27112,  2.5379,  3.40698,  2.69158,  1.5611,  0.493991,  0.496185,  1.95399,  1.76235,  3.59782,  1.10332,  1.17203,  2.70186,  2.11069,  0.826567,  2.87613,  2.07213,  2.53751,  1.20222,  0.897789,  2,  0.713224,  1.82916,  0.720862,  1.2339,  0.281997,  0.689872,  1.7534,  1.04128,  2.15548,  1.61051,  0.75397,  1.20873,  1.7784,  2,  0.599863,  1.95344,  2.41217,  1.92515,  1.36123,  0.561646,  2.68836,  1.94869,  1.69156,  1.63734,  1.38677,  2.85684,  0.765127,  0.608398,  0.679511,  1.40994,  1.52281,  2.05963,  2.31367,  1.8941,  1.10444,  1.60923,  1.72613,  1.57524,  1.94734,  1.79879,  1.97739,  1.87934,  2.00888,  0.53375,  0.790082,  0.494638,  1.95367,  0.751953,  1.46294,  0.427391,  0.987297,  3.96727,  1.60831,  0.820464,  1.74175,  1.68413,  1.99028,  1.7686,  1.71011,  2.49111,  1.62268,  0.499089,  1.4643,  0.574501,  1.28336,  0.0159993,  1.34566,  1.61316,  1.46467,  0.695072,  1.19507,  0.58459,  0.469276,  1.58078,  1.89197,  1.85521,  1.27321,  1.10272,  0.982813,  1.77262,  0.528305,  0.868931,  2.68736,  1.4694,  2.09744,  2.68809,  1.27421,  0.339626,  2.48754,  1.0939,  3.59512,  0.755471,  1.77962,  2.68446,  0.948124,  1.56559,  1.79818,  2.58495,  2.65102,  1.33847,  2.37897,  0.255673,  0.571437,  2.5563,  2.58612,  0.758305,  1.87154,  1.88523,  2.56323,  1.51405,  3.19767,  0.703007,  1.239,  1.07815,  0.783883,  1.20138,  1.92661,  0.23999,  1.74395,  1.07339,  1.81748,  1.55122,  2.11843,  1.24803,  0.530291,  1.72402,  0.794016,  1.05731,  2.29366,  0.216317,  2.66886,  1.45275,  1.37343,  2.69586,  3.05782,  0.842914,  0.0856623,  2.97088,  1.84994,  1.48589,  0.825916,  1.36331,  1.1329,  1.1547,  0.640338,  2.34508,  1.91148,  2,  2.65301,  2.56601,  2.21094,  0.564415,  0.25555,  1.90289,  0.93485
0.657668,  0.432617,  0.719049,  1.76867,  0.671368,  1.76064,  2.43239,  1.73411,  0.468415,  0.630588,  1.23527,  1.17159,  3.28252,  1.75168,  1.51805,  2.26364,  0.484423,  1.75437,  1.9245,  1.06929,  0.626271,  0.843251,  1.40254,  0.950723,  1.34084,  1.77872,  2.68403,  1.78953,  1.14544,  0.728462,  1.46106,  0.249269,  0.635966,  1.35997,  1.70525,  2.03073,  2.5379,  3.40698,  2.68047,  1.52232,  0.489366,  2.95724,  1.95369,  1.77239,  3.59729,  1.04972,  1.14897,  2.9816,  0.816614,  0.835686,  2.55525,  2.08084,  2.48697,  1.44115,  0.829162,  2,  2.46526,  1.79842,  0.715438,  1.20342,  3.54709,  0.651877,  1.72145,  1.60068,  2.10164,  1.57735,  2.92309,  1.04663,  1.76934,  1.89424,  0.547462,  1.65251,  2.36497,  1.92479,  1.32752,  0.55515,  2.70302,  1.95441,  1.66076,  1.60672,  1.35242,  2.78306,  0.764983,  0.959428,  0.700745,  1.38281,  1.54703,  0.214532,  2.25279,  1.21048,  1.09463,  1.58833,  1.79159,  1.55437,  1.91176,  1.79871,  1.98397,  2,  1.94235,  0.329071,  0.883537,  2.44906,  1.95388,  0.735219,  1.43619,  0.895504,  0.967916,  3.9619,  1.588,  0.809696,  2.02892,  1.65251,  1.9924,  1.76846,  1.67711,  2.44268,  1.57352,  0.492659,  1.44525,  0.567799,  1.25807,  2.32853,  1.31592,  1.58926,  1.25598,  0.507846,  1.27197,  0.577469,  0.466148,  1.54554,  1.84227,  1.80114,  1.21883,  2.73787,  0.811506,  1.76593,  0.521445,  0.871924,  2.61822,  1.43295,  2.05575,  2.68481,  1.18666,  1.55478,  0.322128,  1.06534,  3.59865,  0.75122,  1.77951,  2.66598,  1.0707,  1.53523,  1.75096,  2.67784,  2.65387,  1.32924,  0.256075,  0.546936,  0.558827,  2.52964,  2.51416,  0.747054,  1.83738,  1.83689,  2.77113,  1.49327,  0.455162,  0.645684,  0.926864,  1.30627,  0.776888,  1.18617,  1.60684,  0.228947,  1.71119,  1.17208,  1.80583,  1.2515,  2.10022,  1.23426,  1.56216,  1.66182,  0.739269,  1.12989,  2.24816,  1.70101,  2.66959,  1.416,  1.00755,  2.69923,  1.91268,  0.863081,  2.6641,  2.97394,  1.77289,  1.4477,  0.81072,  1.25497,  1.11119,  1.14842,  2.09411,  2.29955,  1.92486,  1.65308,  2.65262,  2.50879,  2.58972,  0.55715,  1.21899,  1.70402,  1.40159
0.647885,  0.420693,  0.722575,  1.76818,  0.709128,  1.72756,  2.37154,  1.71144,  1.68961,  0.645241,  1.20297,  0.9335,  0.54206,  1.7057,  3.74576,  2.21972,  2.23296,  1.72013,  1.92411,  2.74272,  0.617344,  0.820674,  1.38234,  0.938912,  1.3166,  1.77986,  2.68435,  1.78947,  1.12667,  0.719789,  1.44303,  3.07229,  3.08918,  1.32744,  1.67422,  2.03909,  2.5379,  3.40698,  2.68628,  1.48454,  0.492166,  0.806002,  1.95339,  1.76585,  3.59737,  1.05241,  1.12636,  0.259952,  2.05694,  0.838025,  0.387663,  0.314977,  2.43953,  1.21768,  0.846004,  2,  0.120568,  1.77744,  0.7031,  1.17372,  2.35922,  0.661298,  1.69011,  1.25801,  2.04917,  1.54667,  2.58443,  1.10482,  1.77341,  1.96276,  0.523616,  1.84129,  2.31778,  1.92443,  1.29468,  1.95132,  2.69548,  1.94233,  1.63056,  1.57741,  1.31894,  2.7116,  0.752064,  0.861314,  0.674673,  1.35622,  1.47854,  1.84799,  2.19354,  2.14139,  1.05732,  1.56779,  1.66841,  1.53378,  1.87688,  1.79865,  1.98917,  1.85508,  1.9036,  1.86155,  0.823883,  2.64546,  1.95328,  0.584287,  1.40995,  0.642336,  0.948924,  3.37204,  1.56795,  0.799074,  1.76496,  1.62151,  1.99672,  1.76832,  1.64476,  2.39518,  1.53754,  0.486261,  1.42644,  0.561175,  1.23329,  1.35965,  1.27365,  1.57123,  1.31892,  0.624729,  0.75579,  0.570434,  0.449678,  0.180899,  1.79389,  1.86048,  1.17893,  1.55159,  0.790738,  1.7699,  0.514682,  0.882579,  2.55089,  1.39743,  2.01492,  2.68657,  1.18953,  1.01972,  2.68849,  1.03754,  3.59668,  0.735637,  1.7794,  2.5958,  0.960447,  1.50547,  1.705,  0.436951,  2.89713,  1.31308,  2.47623,  0.207765,  0.555306,  2.46738,  2.45624,  0.737703,  1.80388,  1.78984,  2.66235,  1.47396,  2.55504,  0.666302,  1.09051,  4,  0.769331,  1.17117,  2.14461,  0.220847,  1.67906,  4,  1.81183,  1.26961,  0.285365,  1.21643,  3,  1.62721,  0.754948,  1.63822,  2.20365,  1.1408,  2.6689,  1.38134,  1.20177,  2.69739,  0.70514,  0.876554,  1.87578,  2.97169,  2,  1.4105,  0.795818,  1.30952,  1.0899,  1.13839,  3,  2.25509,  1.91891,  1.85347,  2.65252,  2.72228,  0.308003,  0.830197,  1.14308,  1.83573,  1.16512
0.640041,  0.414127,  0.711051,  1.76826,  0.674759,  1.69513,  2.31225,  1.69024,  2,  0.672561,  1.17153,  1.02082,  0.858216,  1.66095,  3.18233,  1.95164,  0.33291,  1.68687,  1.92348,  1.82948,  0.609684,  0.670937,  1.3435,  0.93907,  1.29283,  1.77902,  2.68399,  1.78938,  1.09938,  0.704298,  1.42523,  2.3452,  0.364167,  1.29572,  1.64377,  1.94653,  2.5379,  3.40698,  2.68294,  1.44772,  0.602857,  3.58733,  1.9531,  1.76973,  3.59715,  0.996762,  1.10421,  2.52119,  1.25401,  0.833249,  1.50196,  2.69555,  2.39187,  1.3033,  0.805788,  2,  3.13317,  1.73255,  0.694289,  1.14478,  0.553169,  0.619054,  1.65937,  1.49495,  1.99805,  1.51567,  2.75528,  1.03768,  1.71728,  1.93195,  0.65346,  1.72227,  2.27203,  1.92408,  1.26267,  1.65453,  2.69915,  1.95107,  1.60093,  1.54815,  1.28632,  2.26829,  0.745594,  0.892063,  0.67665,  1.33015,  1.46124,  2.36347,  2.13586,  0.997169,  1.70965,  1.54748,  1.6605,  1.51348,  1.84265,  1.79859,  1.70424,  2,  1.85035,  1.97968,  0.855004,  2.58518,  1.95316,  0.627373,  1.3842,  0.7575,  0.930312,  3.69065,  1.54817,  0.788595,  1.85984,  1.59111,  2,  1.76818,  1.61305,  2.34863,  1.4959,  1.36391,  1.40796,  0.55464,  1.209,  1.8323,  1.24106,  1.54699,  1.23261,  0.543172,  1.14659,  0.563494,  0.450449,  1.60203,  1.7468,  1.84631,  1.11973,  2.22637,  0.833679,  1.76718,  0.508007,  0.889118,  2.48533,  1.36282,  1.9749,  2.68562,  1.14042,  1.32086,  2.27676,  1.01049,  3.59749,  0.729612,  1.77929,  2.55569,  0.986948,  1.4763,  1.66026,  1.91419,  2.7741,  1.28586,  0.19132,  1.55768,  0.546607,  2.38519,  2.39674,  0.727497,  1.77101,  1.15841,  2.71623,  1.45601,  3.58906,  0.641282,  0.985893,  0.752351,  0.761592,  1.15636,  1.39607,  0.214853,  1.64756,  0.326035,  1.79821,  1.23312,  1.49784,  1.20126,  2.40533,  1.58006,  0.73192,  1.29831,  2.16,  0.416802,  2.66904,  1.34689,  1.09011,  2.69818,  3.16027,  0.883508,  2.12919,  2.97239,  2,  1.93206,  2.11403,  1.26956,  1.06904,  0.867221,  2.73205,  2.21142,  1.92398,  1.73639,  2.65224,  2.29283,  2.27419,  0.676446,  1.17505,  1.76437,  1.23862
0.631376,  0.406405,  0.710852,  1.76798,  0.680086,  1.66333,  2.25447,  1.66864,  1.92609,  0.671012,  1.14093,  0.931082,  2.68324,  1.61738,  3.48299,  1.95641,  1.00396,  1.65411,  1.92278,  2.23439,  0.601541,  0.640123,  1.30659,  0.926669,  1.26951,  1.77933,  2.68399,  1.7893,  1.07721,  0.693482,  1.40766,  0.631935,  1.04089,  1.26479,  1.6139,  1.96103,  2.5379,  3.40698,  2.68456,  1.41184,  0.531199,  0.209616,  1.95279,  1.76706,  3.59708,  0.920501,  1.0825,  3,  1.67166,  0.899091,  3,  1.78829,  2.34579,  1.19408,  1.49579,  2,  3.4201,  1.70746,  0.57256,  1.11658,  3.65078,  0.458646,  1.62921,  1.26801,  1.94823,  1.48578,  2.66879,  1.04736,  1.69746,  1.95334,  0.545474,  1.79697,  2.22695,  1.92373,  1.23148,  1.8403,  2.69716,  1.94775,  1.57186,  1.5195,  1.25453,  2.79328,  0.734531,  0.861076,  0.662289,  1.3046,  1.41582,  1.88237,  2.07972,  2.12438,  1.18874,  1.52746,  1.59743,  1.49344,  1.80907,  1.79853,  1.84676,  0.362579,  1.80773,  1.92039,  0.828111,  0.396475,  1.95277,  0.80174,  1.3579,  0.684202,  0.912073,  3.51805,  1.52865,  0.778257,  1.72575,  1.56129,  1.98558,  1.76804,  1.58196,  2.30299,  1.45901,  2,  1.38959,  1.55062,  1.1852,  0.102047,  0.987764,  1.52582,  1.23049,  2,  0.432936,  0.556642,  0.436807,  1.4535,  1.70096,  1.87309,  1.08905,  1.7064,  0.892246,  1.76867,  0.501423,  0.871737,  2.42148,  1.24316,  1.93568,  2.68613,  1.12385,  1.0935,  2.26369,  0.984146,  3.5969,  0.718192,  1.77918,  2.50056,  0.932383,  1.44771,  1.61672,  2.79243,  2.57651,  1.24892,  2.33591,  2,  0.541112,  2.37161,  2.33947,  0.71791,  1.73877,  1.45516,  2.68861,  1.43563,  2.79297,  0.64334,  1.34332,  3.24571,  0.75341,  1.14174,  1.68895,  0.210671,  1.61666,  1.15289,  1.79018,  1.20885,  2.11936,  1.18599,  2.52278,  1.54115,  0.730504,  1.43068,  2.11724,  1.62428,  2.6687,  1.31372,  1.16028,  2.69764,  0.301468,  0.876894,  0.0564264,  2.97145,  2,  1.52546,  1.22912,  1.27851,  1.04859,  0.966958,  2.72028,  2.16866,  1.67004,  1.80422,  2.59252,  2.43994,  0.23825,  0.746043,  1.17071,  1.80283,  1.14603
0.623302,  0.398952,  0.70093,  1.76793,  0.663835,  1.63214,  2.19817,  1.64772,  1.96827,  0.671901,  0.578105,  0.945621,  0.536273,  1.57497,  3.31938,  1.8991,  0.873229,  1.62211,  1.92285,  2.00275,  0.593807,  0.620955,  1.2744,  0.923509,  1.24663,  1.77898,  2.6838,  1.78921,  1.0514,  0.680176,  1.39032,  3.13183,  2.92173,  1.23463,  1.5846,  1.87688,  2.5379,  3.40698,  2.68349,  1.37688,  0.559633,  3.17993,  1.9525,  1.76852,  3.59693,  0.962222,  1.06123,  2.74645,  1.36214,  0.809653,  2.52257,  2.06997,  2.30027,  1.21412,  1.03066,  2,  0.586644,  1.6614,  0.517116,  1.08909,  0.444079,  0.563462,  1.59962,  1.41005,  1.89969,  1.45624,  2.6077,  1.01583,  1.65843,  1.94389,  0.511003,  1.74966,  2.1829,  1.88997,  1.20109,  1.72258,  2.69803,  1.6813,  1.54334,  1.49177,  1.22355,  2.05551,  0.724755,  0.865599,  0.657734,  1.27955,  1.38344,  0.149918,  2.02507,  1.4698,  1.41772,  1.5077,  1.50959,  1.47368,  1.77613,  1.79847,  1.77422,  1.50975,  1.76068,  1.95617,  0.83553,  1.97752,  1.95253,  0.673144,  0.410616,  0.707069,  0.894198,  3.61121,  1.50938,  0.768058,  1.74162,  1.53205,  1.95274,  1.7679,  1.55149,  2.25826,  1.42105,  1.69713,  1.37157,  1.90597,  1.16188,  0.805322,  1.09638,  1.50808,  1.18292,  1.86571,  0.614095,  0.549878,  1.90752,  1.4531,  1.65634,  1.87889,  1.02743,  1.96424,  0.938177,  1.7675,  0.494926,  0.68973,  2.35929,  1.47091,  1.89725,  2.68586,  1.08918,  1.19881,  2.17601,  0.958505,  3.59702,  0.710412,  1.77907,  2.45525,  0.925665,  1.41969,  1.57433,  2.57251,  2.70001,  1.2047,  0.226795,  1.99787,  0.533871,  0.225572,  0.325233,  0.708185,  1.70715,  1.23911,  2.70237,  1.41915,  2.83182,  0.62961,  1.08092,  4,  0.561505,  1.12732,  1.43749,  0.846303,  1.58637,  1.12614,  1.76909,  1.2311,  1.93759,  1.16995,  0.398,  1.49964,  0.717338,  1.30227,  2.07533,  1.22783,  2.66864,  1.28115,  1.1415,  2.69778,  3.07461,  0.854789,  2.70192,  2.97141,  2,  1.64578,  1.69301,  1.25629,  1.02854,  0.865211,  0.316087,  2.12671,  1.82977,  1.7645,  2.55206,  2.28129,  2.44207,  0.69907,  1.16346,  1.78189,  0.812971
0.615094,  0.512765,  0.69631,  1.76774,  0.660383,  1.60156,  2.14332,  1.62684,  1.94303,  0.666716,  0.698504,  0.900349,  2.14479,  1.5337,  3.40742,  1.8533,  0.916438,  1.59065,  1.92174,  1.99508,  0.586023,  0.597265,  1.2381,  0.9117,  1.22418,  1.77902,  2.68372,  1.78914,  1.07021,  0.668723,  1.37321,  0.316668,  0.434022,  1.20522,  1.55586,  1.88638,  2.5379,  3.40698,  2.98899,  1.34282,  0.533316,  3.58437,  1.95218,  1.76737,  3.59683,  0.891818,  1.04038,  0.225555,  1.48864,  0.824233,  0.374577,  1.78279,  2.25585,  1.15285,  1.20356,  2,  2.68341,  1.62383,  0.447743,  1.06231,  2.65367,  0.478525,  1.5706,  1.34098,  1.85239,  1.42743,  2.61921,  1.01156,  1.63134,  1.95124,  0.509986,  1.77928,  2.13967,  1.87291,  1.17147,  1.79647,  2.69745,  1.83614,  1.51537,  1.46367,  1.19337,  2.16796,  1.03721,  0.854141,  0.647565,  1.25499,  4,  1.92286,  1.97187,  1.74231,  1.2133,  1.48821,  1.51801,  1.45418,  1.74382,  1.79841,  1.81072,  1.93825,  1.71813,  1.67615,  0.819538,  3,  1.95221,  0.740121,  0.679473,  1.55877,  0.876683,  3.56051,  1.49037,  0.757997,  1.66248,  1.50338,  1.93004,  1.76678,  1.52162,  2.21441,  1.3852,  1.84983,  1.35373,  1.68096,  1.13903,  1.2182,  1.30612,  1.48456,  1.16188,  1.91459,  0.590405,  0.543202,  1.89762,  0.147155,  1.6129,  1.89384,  0.969537,  1.7224,  0.940278,  1.76801,  0.488516,  0.758748,  1.8154,  1.31074,  1.85959,  2.686,  1.06657,  0.534563,  2.10599,  2.67868,  3.59678,  0.700546,  1.77896,  2.40601,  0.870272,  1.39221,  1.53307,  0.405436,  2.62145,  1.1576,  2.14239,  2,  0.527799,  2.81233,  1.54554,  0.703407,  1.67612,  1.30812,  2.69526,  1.39861,  0.385711,  0.625361,  1.7984,  3.64899,  0.666865,  1.11309,  1.50908,  0.708388,  1.55666,  4,  1.36996,  1.2297,  0.254062,  1.15548,  1.78252,  0.0366963,  0.71076,  1.19569,  2.03427,  1.3581,  2.66842,  1.24956,  1.17394,  2.69758,  0.269454,  0.812122,  1.94896,  2.97089,  2,  1.52786,  1.36413,  0.83904,  1.00889,  0.867699,  2.09151,  2.08561,  1.72873,  1.78747,  2.50074,  2.29699,  2.26923,  0.713821,  0.702999,  1.79311,  0.772268
